CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,a,11/28/2016 21:30:00,1.0,1620740775260,1620740775260
1,d,11/28/2016 21:31:00,1.0,1620740775276,1620740775284
2,a,11/28/2016 21:31:00,1.0,1620740775308,1620740775308
3,a,11/28/2016 21:32:00,1.0,1620740775324,1620740775324
4,a,11/28/2016 21:32:00,1.0,1620740775372,1620740775372
5,a,11/28/2016 21:32:00,1.0,1620740775389,1620740775389
3,d,11/28/2016 21:33:00,0.3333333333333333,1620740775402,1620740775402
4,d,11/28/2016 21:33:00,0.3333333333333333,1620740775402,1620740775402
5,d,11/28/2016 21:33:00,0.3333333333333333,1620740775402,1620740775402
1,b,11/28/2016 21:32:00,1.0,1620740775402,1620740775402
6,a,11/28/2016 21:33:00,1.0,1620740775488,1620740775488
3,d,11/28/2016 21:33:00,0.3333333333333333,1620740775504,1620740775504
4,d,11/28/2016 21:33:00,0.3333333333333333,1620740775504,1620740775504
5,d,11/28/2016 21:33:00,0.3333333333333333,1620740775504,1620740775504
3,b,11/28/2016 21:34:00,0.3333333333333333,1620740775504,1620740775504
4,b,11/28/2016 21:34:00,0.3333333333333333,1620740775504,1620740775504
5,b,11/28/2016 21:34:00,0.3333333333333333,1620740775504,1620740775504
6,d,11/28/2016 21:34:00,1.0,1620740775581,1620740775581
3,b,11/28/2016 21:34:00,0.3333333333333333,1620740775581,1620740775581
4,b,11/28/2016 21:34:00,0.3333333333333333,1620740775581,1620740775581
5,b,11/28/2016 21:34:00,0.3333333333333333,1620740775581,1620740775581
7,a,11/28/2016 21:35:00,1.0,1620740775613,1620740775613
8,a,11/28/2016 21:35:00,1.0,1620740775645,1620740775645
9,a,11/28/2016 21:36:00,1.0,1620740775709,1620740775709
6,b,11/28/2016 21:35:00,1.0,1620740775709,1620740775710
10,a,11/28/2016 21:36:00,1.0,1620740775722,1620740775722
11,a,11/28/2016 21:36:00,1.0,1620740775752,1620740775752
9,d,11/28/2016 21:37:00,0.3333333333333333,1620740775881,1620740775881
10,d,11/28/2016 21:37:00,0.3333333333333333,1620740775881,1620740775881
11,d,11/28/2016 21:37:00,0.3333333333333333,1620740775881,1620740775881
9,d,11/28/2016 21:37:00,0.3333333333333333,1620740776054,1620740776054
10,d,11/28/2016 21:37:00,0.3333333333333333,1620740776054,1620740776054
11,d,11/28/2016 21:37:00,0.3333333333333333,1620740776054,1620740776054
9,b,11/28/2016 21:38:00,0.3333333333333333,1620740776054,1620740776054
10,b,11/28/2016 21:38:00,0.3333333333333333,1620740776054,1620740776054
11,b,11/28/2016 21:38:00,0.3333333333333333,1620740776054,1620740776054
12,a,11/28/2016 21:39:00,1.0,1620740776198,1620740776200
9,b,11/28/2016 21:38:00,0.3333333333333333,1620740776198,1620740776204
10,b,11/28/2016 21:38:00,0.3333333333333333,1620740776198,1620740776204
11,b,11/28/2016 21:38:00,0.3333333333333333,1620740776198,1620740776204
13,a,11/28/2016 21:39:00,1.0,1620740776228,1620740776228
14,a,11/28/2016 21:39:00,1.0,1620740776274,1620740776274
12,d,11/28/2016 21:40:00,0.3333333333333333,1620740776353,1620740776353
13,d,11/28/2016 21:40:00,0.3333333333333333,1620740776353,1620740776353
14,d,11/28/2016 21:40:00,0.3333333333333333,1620740776353,1620740776353
15,a,11/28/2016 21:40:00,1.0,1620740776443,1620740776443
12,d,11/28/2016 21:40:00,0.3333333333333333,1620740776566,1620740776570
13,d,11/28/2016 21:40:00,0.3333333333333333,1620740776566,1620740776570
14,d,11/28/2016 21:40:00,0.3333333333333333,1620740776566,1620740776570
12,b,11/28/2016 21:41:00,0.3333333333333333,1620740776566,1620740776570
13,b,11/28/2016 21:41:00,0.3333333333333333,1620740776566,1620740776570
14,b,11/28/2016 21:41:00,0.3333333333333333,1620740776566,1620740776570
15,d,11/28/2016 21:41:00,1.0,1620740776769,1620740776773
12,b,11/28/2016 21:41:00,0.3333333333333333,1620740776769,1620740776773
13,b,11/28/2016 21:41:00,0.3333333333333333,1620740776769,1620740776773
14,b,11/28/2016 21:41:00,0.3333333333333333,1620740776769,1620740776773
15,b,11/28/2016 21:42:00,1.0,1620740776887,1620740776887
16,a,11/28/2016 21:46:00,1.0,1620740777207,1620740777207
17,a,11/28/2016 21:46:00,1.0,1620740777270,1620740777270
18,a,11/28/2016 21:47:00,1.0,1620740777347,1620740777347
19,a,11/28/2016 21:47:00,1.0,1620740777409,1620740777409
16,d,11/28/2016 21:47:00,0.5,1620740777438,1620740777441
17,d,11/28/2016 21:47:00,0.5,1620740777438,1620740777441
16,d,11/28/2016 21:47:00,0.5,1620740777438,1620740777441
20,a,11/28/2016 21:48:00,1.0,1620740777473,1620740777473
21,a,11/28/2016 21:49:00,1.0,1620740777554,1620740777554
18,d,11/28/2016 21:48:00,0.5,1620740777554,1620740777554
19,d,11/28/2016 21:48:00,0.5,1620740777554,1620740777554
16,b,11/28/2016 21:48:00,0.6666666666666666,1620740777554,1620740777554
17,b,11/28/2016 21:48:00,0.3333333333333333,1620740777554,1620740777554
22,a,11/28/2016 21:49:00,1.0,1620740777580,1620740777580
23,a,11/28/2016 21:49:00,1.0,1620740777641,1620740777641
21,d,11/28/2016 21:50:00,0.3333333333333333,1620740777689,1620740777689
22,d,11/28/2016 21:50:00,0.3333333333333333,1620740777689,1620740777689
23,d,11/28/2016 21:50:00,0.3333333333333333,1620740777689,1620740777689
18,b,11/28/2016 21:49:00,0.5,1620740777689,1620740777689
19,b,11/28/2016 21:49:00,0.5,1620740777689,1620740777689
24,a,11/28/2016 21:50:00,1.0,1620740777813,1620740777813
21,d,11/28/2016 21:50:00,0.3333333333333333,1620740777830,1620740777834
22,d,11/28/2016 21:50:00,0.3333333333333333,1620740777830,1620740777834
23,d,11/28/2016 21:50:00,0.3333333333333333,1620740777830,1620740777834
21,b,11/28/2016 21:51:00,0.3333333333333333,1620740777830,1620740777834
22,b,11/28/2016 21:51:00,0.3333333333333333,1620740777830,1620740777834
23,b,11/28/2016 21:51:00,0.3333333333333333,1620740777830,1620740777834
24,d,11/28/2016 21:51:00,1.0,1620740777983,1620740777983
21,b,11/28/2016 21:51:00,0.3333333333333333,1620740777983,1620740777983
22,b,11/28/2016 21:51:00,0.3333333333333333,1620740777983,1620740777983
23,b,11/28/2016 21:51:00,0.3333333333333333,1620740777983,1620740777983
24,b,11/28/2016 21:52:00,1.0,1620740778113,1620740778117
25,a,11/28/2016 21:55:00,1.0,1620740778312,1620740778312
25,d,11/28/2016 21:56:00,1.0,1620740778473,1620740778473
26,a,11/28/2016 21:57:00,1.0,1620740778519,1620740778519
27,a,11/28/2016 21:57:00,1.0,1620740778532,1620740778532
25,b,11/28/2016 21:57:00,1.0,1620740778545,1620740778545
26,d,11/28/2016 21:58:00,0.5,1620740778603,1620740778603
27,d,11/28/2016 21:58:00,0.5,1620740778603,1620740778603
28,a,11/28/2016 21:59:00,1.0,1620740778649,1620740778649
26,b,11/28/2016 21:59:00,0.5,1620740778662,1620740778662
27,b,11/28/2016 21:59:00,0.5,1620740778662,1620740778662
