CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,a,11/28/2016 21:30:00,1.0,1620818241885,1620818241888
1,d,11/28/2016 21:31:00,1.0,1620818241910,1620818241918
2,a,11/28/2016 21:31:00,1.0,1620818241942,1620818241942
3,a,11/28/2016 21:32:00,1.0,1620818241957,1620818241957
4,a,11/28/2016 21:32:00,1.0,1620818242004,1620818242004
5,a,11/28/2016 21:32:00,1.0,1620818242020,1620818242020
3,d,11/28/2016 21:33:00,0.3333333333333333,1620818242036,1620818242039
4,d,11/28/2016 21:33:00,0.3333333333333333,1620818242036,1620818242039
5,d,11/28/2016 21:33:00,0.3333333333333333,1620818242036,1620818242039
1,b,11/28/2016 21:32:00,1.0,1620818242036,1620818242039
6,a,11/28/2016 21:33:00,1.0,1620818242130,1620818242130
3,d,11/28/2016 21:33:00,0.3333333333333333,1620818242146,1620818242148
4,d,11/28/2016 21:33:00,0.3333333333333333,1620818242146,1620818242148
5,d,11/28/2016 21:33:00,0.3333333333333333,1620818242146,1620818242148
3,b,11/28/2016 21:34:00,0.3333333333333333,1620818242146,1620818242148
4,b,11/28/2016 21:34:00,0.3333333333333333,1620818242146,1620818242149
5,b,11/28/2016 21:34:00,0.3333333333333333,1620818242146,1620818242149
6,d,11/28/2016 21:34:00,1.0,1620818242226,1620818242227
3,b,11/28/2016 21:34:00,0.3333333333333333,1620818242226,1620818242227
4,b,11/28/2016 21:34:00,0.3333333333333333,1620818242226,1620818242227
5,b,11/28/2016 21:34:00,0.3333333333333333,1620818242226,1620818242228
7,a,11/28/2016 21:35:00,1.0,1620818242257,1620818242257
8,a,11/28/2016 21:35:00,1.0,1620818242288,1620818242288
9,a,11/28/2016 21:36:00,1.0,1620818242351,1620818242351
6,b,11/28/2016 21:35:00,1.0,1620818242351,1620818242354
10,a,11/28/2016 21:36:00,1.0,1620818242367,1620818242367
11,a,11/28/2016 21:36:00,1.0,1620818242398,1620818242398
9,d,11/28/2016 21:37:00,0.3333333333333333,1620818242523,1620818242525
10,d,11/28/2016 21:37:00,0.3333333333333333,1620818242523,1620818242525
11,d,11/28/2016 21:37:00,0.3333333333333333,1620818242523,1620818242525
9,d,11/28/2016 21:37:00,0.3333333333333333,1620818242694,1620818242696
10,d,11/28/2016 21:37:00,0.3333333333333333,1620818242694,1620818242696
11,d,11/28/2016 21:37:00,0.3333333333333333,1620818242694,1620818242696
9,b,11/28/2016 21:38:00,0.3333333333333333,1620818242694,1620818242696
10,b,11/28/2016 21:38:00,0.3333333333333333,1620818242694,1620818242696
11,b,11/28/2016 21:38:00,0.3333333333333333,1620818242694,1620818242696
12,a,11/28/2016 21:39:00,1.0,1620818242835,1620818242835
9,b,11/28/2016 21:38:00,0.3333333333333333,1620818242835,1620818242841
10,b,11/28/2016 21:38:00,0.3333333333333333,1620818242835,1620818242842
11,b,11/28/2016 21:38:00,0.3333333333333333,1620818242835,1620818242842
13,a,11/28/2016 21:39:00,1.0,1620818242882,1620818242882
14,a,11/28/2016 21:39:00,1.0,1620818242929,1620818242929
12,d,11/28/2016 21:40:00,0.3333333333333333,1620818243008,1620818243009
13,d,11/28/2016 21:40:00,0.3333333333333333,1620818243008,1620818243009
14,d,11/28/2016 21:40:00,0.3333333333333333,1620818243008,1620818243009
15,a,11/28/2016 21:40:00,1.0,1620818243101,1620818243101
12,d,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243231
13,d,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243231
14,d,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243231
12,b,11/28/2016 21:41:00,0.3333333333333333,1620818243227,1620818243231
13,b,11/28/2016 21:41:00,0.3333333333333333,1620818243227,1620818243231
14,b,11/28/2016 21:41:00,0.3333333333333333,1620818243227,1620818243231
9,f,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243232
10,f,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243233
11,f,11/28/2016 21:40:00,0.3333333333333333,1620818243227,1620818243233
15,d,11/28/2016 21:41:00,1.0,1620818243445,1620818243449
12,b,11/28/2016 21:41:00,0.3333333333333333,1620818243445,1620818243449
13,b,11/28/2016 21:41:00,0.3333333333333333,1620818243445,1620818243449
14,b,11/28/2016 21:41:00,0.3333333333333333,1620818243445,1620818243449
15,b,11/28/2016 21:42:00,1.0,1620818243554,1620818243555
12,f,11/28/2016 21:43:00,0.3333333333333333,1620818243693,1620818243695
13,f,11/28/2016 21:43:00,0.3333333333333333,1620818243693,1620818243695
14,f,11/28/2016 21:43:00,0.3333333333333333,1620818243693,1620818243695
15,c,11/28/2016 21:44:00,1.0,1620818243805,1620818243808
15,g,11/28/2016 21:45:00,1.0,1620818243866,1620818243869
16,a,11/28/2016 21:46:00,1.0,1620818243881,1620818243882
17,a,11/28/2016 21:46:00,1.0,1620818243944,1620818243945
15,h,11/28/2016 21:46:00,1.0,1620818243991,1620818244004
18,a,11/28/2016 21:47:00,1.0,1620818244038,1620818244038
19,a,11/28/2016 21:47:00,1.0,1620818244101,1620818244101
16,d,11/28/2016 21:47:00,0.5,1620818244132,1620818244133
17,d,11/28/2016 21:47:00,0.5,1620818244132,1620818244133
20,a,11/28/2016 21:48:00,1.0,1620818244164,1620818244164
21,a,11/28/2016 21:49:00,1.0,1620818244242,1620818244242
18,d,11/28/2016 21:48:00,0.5,1620818244242,1620818244245
19,d,11/28/2016 21:48:00,0.5,1620818244242,1620818244245
18,d,11/28/2016 21:48:00,0.5,1620818244242,1620818244245
16,b,11/28/2016 21:48:00,0.5,1620818244242,1620818244245
17,b,11/28/2016 21:48:00,0.5,1620818244242,1620818244246
