CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,a,11/28/2016 21:30:00,1.0,1620748593468,1620748593472
1,d,11/28/2016 21:31:00,1.0,1620748593496,1620748593502
2,a,11/28/2016 21:31:00,1.0,1620748593527,1620748593527
3,a,11/28/2016 21:32:00,1.0,1620748593543,1620748593543
4,a,11/28/2016 21:32:00,1.0,1620748593590,1620748593590
5,a,11/28/2016 21:32:00,1.0,1620748593606,1620748593606
3,d,11/28/2016 21:33:00,0.3333333333333333,1620748593622,1620748593625
4,d,11/28/2016 21:33:00,0.3333333333333333,1620748593622,1620748593625
5,d,11/28/2016 21:33:00,0.3333333333333333,1620748593622,1620748593625
1,b,11/28/2016 21:32:00,1.0,1620748593622,1620748593625
6,a,11/28/2016 21:33:00,1.0,1620748593702,1620748593702
3,d,11/28/2016 21:33:00,0.3333333333333333,1620748593718,1620748593720
4,d,11/28/2016 21:33:00,0.3333333333333333,1620748593718,1620748593720
5,d,11/28/2016 21:33:00,0.3333333333333333,1620748593718,1620748593720
3,b,11/28/2016 21:34:00,0.3333333333333333,1620748593718,1620748593720
4,b,11/28/2016 21:34:00,0.3333333333333333,1620748593718,1620748593720
5,b,11/28/2016 21:34:00,0.3333333333333333,1620748593718,1620748593720
6,d,11/28/2016 21:34:00,1.0,1620748593798,1620748593799
3,b,11/28/2016 21:34:00,0.3333333333333333,1620748593798,1620748593799
4,b,11/28/2016 21:34:00,0.3333333333333333,1620748593798,1620748593800
5,b,11/28/2016 21:34:00,0.3333333333333333,1620748593798,1620748593800
7,a,11/28/2016 21:35:00,1.0,1620748593830,1620748593831
8,a,11/28/2016 21:35:00,1.0,1620748593863,1620748593863
9,a,11/28/2016 21:36:00,1.0,1620748593923,1620748593924
6,b,11/28/2016 21:35:00,1.0,1620748593923,1620748593927
10,a,11/28/2016 21:36:00,1.0,1620748593953,1620748593953
11,a,11/28/2016 21:36:00,1.0,1620748593985,1620748593985
9,d,11/28/2016 21:37:00,0.3333333333333333,1620748594112,1620748594113
10,d,11/28/2016 21:37:00,0.3333333333333333,1620748594112,1620748594113
11,d,11/28/2016 21:37:00,0.3333333333333333,1620748594112,1620748594113
9,d,11/28/2016 21:37:00,0.3333333333333333,1620748594284,1620748594288
10,d,11/28/2016 21:37:00,0.3333333333333333,1620748594284,1620748594288
11,d,11/28/2016 21:37:00,0.3333333333333333,1620748594284,1620748594288
9,b,11/28/2016 21:38:00,0.3333333333333333,1620748594284,1620748594288
10,b,11/28/2016 21:38:00,0.3333333333333333,1620748594284,1620748594288
11,b,11/28/2016 21:38:00,0.3333333333333333,1620748594284,1620748594289
12,a,11/28/2016 21:39:00,1.0,1620748594437,1620748594438
9,b,11/28/2016 21:38:00,0.3333333333333333,1620748594437,1620748594442
10,b,11/28/2016 21:38:00,0.3333333333333333,1620748594437,1620748594442
11,b,11/28/2016 21:38:00,0.3333333333333333,1620748594437,1620748594442
13,a,11/28/2016 21:39:00,1.0,1620748594467,1620748594467
14,a,11/28/2016 21:39:00,1.0,1620748594515,1620748594515
12,d,11/28/2016 21:40:00,0.3333333333333333,1620748594593,1620748594594
13,d,11/28/2016 21:40:00,0.3333333333333333,1620748594593,1620748594594
14,d,11/28/2016 21:40:00,0.3333333333333333,1620748594593,1620748594594
15,a,11/28/2016 21:40:00,1.0,1620748594686,1620748594686
12,d,11/28/2016 21:40:00,0.3333333333333333,1620748594810,1620748594814
13,d,11/28/2016 21:40:00,0.3333333333333333,1620748594810,1620748594814
14,d,11/28/2016 21:40:00,0.3333333333333333,1620748594810,1620748594814
12,b,11/28/2016 21:41:00,0.3333333333333333,1620748594810,1620748594814
13,b,11/28/2016 21:41:00,0.3333333333333333,1620748594810,1620748594814
14,b,11/28/2016 21:41:00,0.3333333333333333,1620748594810,1620748594814
15,d,11/28/2016 21:41:00,1.0,1620748595031,1620748595035
12,b,11/28/2016 21:41:00,0.3333333333333333,1620748595031,1620748595035
13,b,11/28/2016 21:41:00,0.3333333333333333,1620748595031,1620748595035
14,b,11/28/2016 21:41:00,0.3333333333333333,1620748595031,1620748595035
15,b,11/28/2016 21:42:00,1.0,1620748595141,1620748595143
15,c,11/28/2016 21:44:00,1.0,1620748595390,1620748595397
16,a,11/28/2016 21:46:00,1.0,1620748595485,1620748595486
17,a,11/28/2016 21:46:00,1.0,1620748595547,1620748595547
18,a,11/28/2016 21:47:00,1.0,1620748595626,1620748595626
19,a,11/28/2016 21:47:00,1.0,1620748595689,1620748595689
16,d,11/28/2016 21:47:00,0.5,1620748595720,1620748595722
17,d,11/28/2016 21:47:00,0.5,1620748595720,1620748595722
20,a,11/28/2016 21:48:00,1.0,1620748595752,1620748595752
21,a,11/28/2016 21:49:00,1.0,1620748595832,1620748595832
18,d,11/28/2016 21:48:00,0.5,1620748595832,1620748595835
19,d,11/28/2016 21:48:00,0.5,1620748595832,1620748595835
16,b,11/28/2016 21:48:00,0.5,1620748595832,1620748595835
17,b,11/28/2016 21:48:00,0.5,1620748595832,1620748595835
22,a,11/28/2016 21:49:00,1.0,1620748595863,1620748595864
23,a,11/28/2016 21:49:00,1.0,1620748595926,1620748595926
21,d,11/28/2016 21:50:00,0.3333333333333333,1620748595973,1620748595976
22,d,11/28/2016 21:50:00,0.3333333333333333,1620748595973,1620748595976
23,d,11/28/2016 21:50:00,0.3333333333333333,1620748595973,1620748595976
18,b,11/28/2016 21:49:00,0.5,1620748595973,1620748595977
19,b,11/28/2016 21:49:00,0.5,1620748595973,1620748595977
18,b,11/28/2016 21:49:00,0.5,1620748595973,1620748595977
24,a,11/28/2016 21:50:00,1.0,1620748596114,1620748596115
21,d,11/28/2016 21:50:00,0.3333333333333333,1620748596129,1620748596130
22,d,11/28/2016 21:50:00,0.3333333333333333,1620748596129,1620748596130
23,d,11/28/2016 21:50:00,0.3333333333333333,1620748596129,1620748596130
21,b,11/28/2016 21:51:00,0.3333333333333333,1620748596129,1620748596130
22,b,11/28/2016 21:51:00,0.3333333333333333,1620748596129,1620748596130
23,b,11/28/2016 21:51:00,0.3333333333333333,1620748596129,1620748596130
16,c,11/28/2016 21:50:00,0.5,1620748596129,1620748596130
17,c,11/28/2016 21:50:00,0.5,1620748596129,1620748596131
24,d,11/28/2016 21:51:00,1.0,1620748596270,1620748596275
21,b,11/28/2016 21:51:00,0.3333333333333333,1620748596270,1620748596275
22,b,11/28/2016 21:51:00,0.3333333333333333,1620748596270,1620748596275
23,b,11/28/2016 21:51:00,0.3333333333333333,1620748596270,1620748596275
24,b,11/28/2016 21:52:00,1.0,1620748596397,1620748596401
21,c,11/28/2016 21:53:00,0.3333333333333333,1620748596475,1620748596477
22,c,11/28/2016 21:53:00,0.3333333333333333,1620748596475,1620748596477
