CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,confirmation of receipt,10/02/2010 09:20:00,1.0,1628799729752,1628799729752
1,t02 check confirmation of receipt,10/02/2010 09:21:00,1.0,1628799729783,1628799729799
1,t03 adjust confirmation of receipt,10/02/2010 09:31:00,1.0,1628799729814,1628799729814
1,t03 adjust confirmation of receipt,10/02/2010 09:32:00,1.0,1628799729861,1628799729861
1,t02 check confirmation of receipt,10/02/2010 09:31:00,1.0,1628799729861,1628799729861
2,confirmation of receipt,10/05/2010 08:32:00,1.0,1628799729893,1628799729893
2,t02 check confirmation of receipt,10/05/2010 09:31:00,1.0,1628799729929,1628799729929
2,t07-1 draft intern advice aspect 1,10/05/2010 09:32:00,1.0,1628799729945,1628799729945
2,t04 determine confirmation of receipt,10/05/2010 10:44:00,1.0,1628799730008,1628799730023
3,confirmation of receipt,10/05/2010 13:01:00,1.0,1628799730039,1628799730039
2,t06 determine necessity of stop advice,10/05/2010 13:07:00,1.0,1628799730055,1628799730055
2,t10 determine necessity to stop indication,10/05/2010 13:08:00,1.0,1628799730070,1628799730070
2,t02 check confirmation of receipt,10/05/2010 15:03:00,0.6666666666666666,1628799730086,1628799730086
3,t02 check confirmation of receipt,10/05/2010 15:03:00,0.3333333333333333,1628799730086,1628799730086
2,t05 print and send confirmation of receipt,10/05/2010 15:16:00,1.0,1628799730101,1628799730101
2,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.6666666666666666,1628799730117,1628799730117
3,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.3333333333333333,1628799730117,1628799730117
2,t02 check confirmation of receipt,10/05/2010 15:26:00,0.6,1628799730133,1628799730133
3,t02 check confirmation of receipt,10/05/2010 15:26:00,0.4,1628799730133,1628799730133
2,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1628799730148,1628799730148
3,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1628799730148,1628799730148
4,confirmation of receipt,10/18/2010 09:24:00,1.0,1628799730179,1628799730179
4,t02 check confirmation of receipt,10/18/2010 11:25:00,1.0,1628799730211,1628799730211
4,t03 adjust confirmation of receipt,10/18/2010 12:27:00,1.0,1628799730228,1628799730228
5,confirmation of receipt,10/20/2010 12:56:00,1.0,1628799730259,1628799730259
5,t02 check confirmation of receipt,10/20/2010 12:57:00,1.0,1628799730275,1628799730275
5,t04 determine confirmation of receipt,10/20/2010 12:58:00,1.0,1628799730291,1628799730291
5,t05 print and send confirmation of receipt,10/20/2010 12:59:00,1.0,1628799730306,1628799730306
5,t06 determine necessity of stop advice,10/20/2010 13:02:00,1.0,1628799730322,1628799730322
5,t07-5 draft intern advice aspect 5,10/21/2010 08:14:00,1.0,1628799730337,1628799730337
5,t06 determine necessity of stop advice,10/21/2010 08:36:00,1.0,1628799730353,1628799730353
5,t10 determine necessity to stop indication,10/21/2010 08:37:00,1.0,1628799730368,1628799730368
5,t03 adjust confirmation of receipt,10/21/2010 09:23:00,1.0,1628799730384,1628799730384
5,t02 check confirmation of receipt,10/21/2010 11:40:00,1.0,1628799730400,1628799730400
5,t03 adjust confirmation of receipt,10/21/2010 11:47:00,1.0,1628799730415,1628799730415
5,t02 check confirmation of receipt,10/21/2010 11:50:00,1.0,1628799730431,1628799730431
6,confirmation of receipt,10/22/2010 09:57:00,1.0,1628799730447,1628799730447
5,t02 check confirmation of receipt,10/22/2010 09:57:00,0.5,1628799730478,1628799730478
