EventID,CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,1,a,11/28/2016 21:30:00,1.0,1621288457479,1621288457482
2,1,d,11/28/2016 21:31:00,1.0,1621288457516,1621288457523
3,2,a,11/28/2016 21:31:00,1.0,1621288457563,1621288457563
4,3,a,11/28/2016 21:32:00,1.0,1621288457595,1621288457595
7,4,a,11/28/2016 21:32:00,1.0,1621288457691,1621288457691
8,5,a,11/28/2016 21:32:00,1.0,1621288457723,1621288457723
9,3,d,11/28/2016 21:33:00,0.3333333333333333,1621288457755,1621288457758
9,4,d,11/28/2016 21:33:00,0.3333333333333333,1621288457755,1621288457758
9,5,d,11/28/2016 21:33:00,0.3333333333333333,1621288457755,1621288457758
6,2,d,11/28/2016 21:32:00,1.0,1621288457755,1621288457758
5,1,b,11/28/2016 21:32:00,1.0,1621288457755,1621288457759
14,6,a,11/28/2016 21:33:00,1.0,1621288457975,1621288457975
12,3,d,11/28/2016 21:33:00,0.3333333333333333,1621288458021,1621288458034
12,4,d,11/28/2016 21:33:00,0.3333333333333333,1621288458021,1621288458035
12,5,d,11/28/2016 21:33:00,0.3333333333333333,1621288458021,1621288458035
13,3,d,11/28/2016 21:33:00,0.3333333333333333,1621288458021,1621288458036
13,4,d,11/28/2016 21:33:00,0.3333333333333333,1621288458021,1621288458036
15,3,b,11/28/2016 21:34:00,0.3333333333333333,1621288458021,1621288458036
15,4,b,11/28/2016 21:34:00,0.3333333333333333,1621288458021,1621288458036
15,5,b,11/28/2016 21:34:00,0.3333333333333333,1621288458021,1621288458037
11,2,b,11/28/2016 21:33:00,1.0,1621288458021,1621288458037
10,1,e,11/28/2016 21:33:00,1.0,1621288458021,1621288458040
16,6,d,11/28/2016 21:34:00,0.5,1621288458209,1621288458218
16,1,d,11/28/2016 21:34:00,0.5,1621288458209,1621288458219
19,6,d,11/28/2016 21:34:00,0.5,1621288458209,1621288458219
19,1,d,11/28/2016 21:34:00,0.5,1621288458209,1621288458219
17,3,b,11/28/2016 21:34:00,0.375,1621288458209,1621288458220
17,4,b,11/28/2016 21:34:00,0.375,1621288458209,1621288458220
17,5,b,11/28/2016 21:34:00,0.25,1621288458209,1621288458220
20,3,e,11/28/2016 21:35:00,0.3333333333333333,1621288458209,1621288458221
20,4,e,11/28/2016 21:35:00,0.3333333333333333,1621288458209,1621288458221
20,5,e,11/28/2016 21:35:00,0.3333333333333333,1621288458209,1621288458221
22,7,a,11/28/2016 21:35:00,1.0,1621288458319,1621288458319
24,8,a,11/28/2016 21:35:00,1.0,1621288458410,1621288458411
28,9,a,11/28/2016 21:36:00,1.0,1621288458568,1621288458568
21,6,b,11/28/2016 21:35:00,0.5,1621288458568,1621288458573
21,1,b,11/28/2016 21:35:00,0.5,1621288458568,1621288458573
27,6,b,11/28/2016 21:35:00,0.5,1621288458568,1621288458574
23,2,c,11/28/2016 21:35:00,1.0,1621288458568,1621288458574
25,3,e,11/28/2016 21:35:00,0.3333333333333333,1621288458568,1621288458575
25,4,e,11/28/2016 21:35:00,0.3333333333333333,1621288458568,1621288458575
25,5,e,11/28/2016 21:35:00,0.3333333333333333,1621288458568,1621288458575
29,10,a,11/28/2016 21:36:00,1.0,1621288458615,1621288458615
31,11,a,11/28/2016 21:36:00,1.0,1621288458693,1621288458694
39,9,d,11/28/2016 21:37:00,0.3333333333333333,1621288459034,1621288459051
39,10,d,11/28/2016 21:37:00,0.3333333333333333,1621288459034,1621288459051
39,11,d,11/28/2016 21:37:00,0.3333333333333333,1621288459034,1621288459051
30,3,d,11/28/2016 21:36:00,0.25,1621288459034,1621288459051
30,4,d,11/28/2016 21:36:00,0.25,1621288459034,1621288459051
32,6,e,11/28/2016 21:36:00,0.6666666666666666,1621288459034,1621288459051
32,1,e,11/28/2016 21:36:00,0.3333333333333333,1621288459034,1621288459051
38,6,e,11/28/2016 21:36:00,0.6666666666666666,1621288459034,1621288459052
38,1,e,11/28/2016 21:36:00,0.3333333333333333,1621288459034,1621288459052
34,2,g,11/28/2016 21:36:00,1.0,1621288459034,1621288459055
40,9,d,11/28/2016 21:37:00,0.14285714285714285,1621288459485,1621288459490
40,10,d,11/28/2016 21:37:00,0.14285714285714285,1621288459485,1621288459490
40,11,d,11/28/2016 21:37:00,0.14285714285714285,1621288459485,1621288459490
40,6,d,11/28/2016 21:37:00,0.2857142857142857,1621288459485,1621288459490
40,1,d,11/28/2016 21:37:00,0.2857142857142857,1621288459485,1621288459490
50,9,b,11/28/2016 21:38:00,0.3333333333333333,1621288459485,1621288459490
50,10,b,11/28/2016 21:38:00,0.3333333333333333,1621288459485,1621288459490
