CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,a_create application,01/01/2016 11:51:00,1.0,1620427033172,1620427033172
1,a_concept,01/01/2016 11:52:00,1.0,1620427033219,1620427033250
2,a_create application,01/01/2016 12:16:00,1.0,1620427033266,1620427033266
2,a_concept,01/01/2016 12:17:00,1.0,1620427033297,1620427033297
3,a_create application,01/01/2016 01:19:00,1.0,1620427033313,1620427033313
4,a_create application,01/01/2016 02:34:00,1.0,1620427033360,1620427033360
5,a_create application,01/01/2016 03:00:00,1.0,1620427033391,1620427033391
6,a_create application,01/01/2016 03:05:00,1.0,1620427033438,1620427033438
7,a_create application,01/01/2016 03:22:00,1.0,1620427033495,1620427033495
8,a_create application,01/01/2016 03:35:00,1.0,1620427033541,1620427033541
9,a_create application,01/01/2016 04:13:00,1.0,1620427033588,1620427033588
10,a_create application,01/01/2016 04:23:00,1.0,1620427033635,1620427033635
11,a_create application,01/01/2016 04:42:00,1.0,1620427033685,1620427033685
12,a_create application,01/01/2016 06:00:00,1.0,1620427033731,1620427033731
13,a_create application,01/01/2016 06:22:00,1.0,1620427033778,1620427033778
14,a_create application,01/01/2016 06:58:00,1.0,1620427033825,1620427033825
15,a_create application,01/01/2016 07:04:00,1.0,1620427033881,1620427033881
16,a_create application,01/01/2016 07:06:00,1.0,1620427033928,1620427033928
17,a_create application,01/01/2016 07:58:00,1.0,1620427033975,1620427033975
18,a_create application,01/01/2016 09:13:00,1.0,1620427034006,1620427034006
19,a_create application,01/01/2016 09:18:00,1.0,1620427034053,1620427034053
20,a_create application,01/01/2016 11:14:00,1.0,1620427034103,1620427034103
21,a_create application,01/01/2016 11:24:00,1.0,1620427034150,1620427034150
22,a_create application,01/01/2016 11:57:00,1.0,1620427034197,1620427034197
23,a_create application,01/02/2016 03:08:00,1.0,1620427034243,1620427034243
1,a_concept,01/01/2016 11:58:00,0.5,1620427034243,1620427034243
22,a_concept,01/01/2016 11:58:00,0.5,1620427034243,1620427034243
21,a_concept,01/01/2016 11:25:00,1.0,1620427034243,1620427034243
24,a_create application,01/02/2016 10:57:00,1.0,1620427034274,1620427034274
25,a_create application,01/02/2016 10:57:00,1.0,1620427034306,1620427034306
24,a_concept,01/02/2016 10:58:00,0.5,1620427034337,1620427034337
25,a_concept,01/02/2016 10:58:00,0.5,1620427034337,1620427034337
24,a_concept,01/02/2016 10:59:00,0.5,1620427034352,1620427034352
25,a_concept,01/02/2016 10:59:00,0.5,1620427034352,1620427034352
26,a_create application,01/02/2016 11:12:00,1.0,1620427034399,1620427034399
26,a_concept,01/02/2016 11:12:00,1.0,1620427034431,1620427034431
24,a_accepted,01/02/2016 11:15:00,0.42857142857142855,1620427034431,1620427034431
25,a_accepted,01/02/2016 11:15:00,0.42857142857142855,1620427034431,1620427034431
24,o_create offer,01/02/2016 11:17:00,0.4,1620427034446,1620427034446
25,o_create offer,01/02/2016 11:17:00,0.4,1620427034446,1620427034446
24,w_complete application,01/02/2016 11:19:00,0.4166666666666667,1620427034477,1620427034477
25,w_complete application,01/02/2016 11:19:00,0.4166666666666667,1620427034477,1620427034477
24,w_call after offers,01/02/2016 11:19:00,0.42857142857142855,1620427034540,1620427034556
25,w_call after offers,01/02/2016 11:19:00,0.42857142857142855,1620427034540,1620427034556
26,o_sent (online only),01/02/2016 11:19:00,0.25,1620427034540,1620427034556
24,o_sent (online only),01/02/2016 11:19:00,0.375,1620427034540,1620427034556
24,o_cancelled,01/02/2016 11:21:00,0.42857142857142855,1620427034540,1620427034556
25,o_cancelled,01/02/2016 11:21:00,0.42857142857142855,1620427034540,1620427034556
26,o_sent (mail and online),01/02/2016 11:22:00,0.21428571428571427,1620427034603,1620427034603
24,o_sent (mail and online),01/02/2016 11:22:00,0.42857142857142855,1620427034603,1620427034603
24,o_create offer,01/02/2016 11:21:00,0.45,1620427034603,1620427034603
25,o_create offer,01/02/2016 11:21:00,0.4,1620427034603,1620427034603
27,a_create application,01/02/2016 11:24:00,1.0,1620427034618,1620427034618
24,a_concept,01/02/2016 11:24:00,0.46153846153846156,1620427034665,1620427034665
25,a_concept,01/02/2016 11:24:00,0.3076923076923077,1620427034665,1620427034665
24,o_create offer,01/02/2016 11:26:00,0.44,1620427034665,1620427034665
25,o_create offer,01/02/2016 11:26:00,0.36,1620427034665,1620427034665
28,a_create application,01/02/2016 11:27:00,1.0,1620427034712,1620427034712
26,o_sent (mail and online),01/02/2016 11:26:00,0.17391304347826086,1620427034712,1620427034712
24,o_sent (mail and online),01/02/2016 11:26:00,0.43478260869565216,1620427034712,1620427034712
29,a_create application,01/02/2016 11:33:00,1.0,1620427034759,1620427034759
24,a_concept,01/02/2016 11:27:00,0.42857142857142855,1620427034759,1620427034759
25,a_concept,01/02/2016 11:27:00,0.2857142857142857,1620427034759,1620427034759
26,a_concept,01/02/2016 11:27:00,0.14285714285714285,1620427034759,1620427034759
29,a_concept,01/02/2016 11:39:00,1.0,1620427034821,1620427034821
29,a_concept,01/02/2016 11:43:00,1.0,1620427034853,1620427034853
24,w_complete application,01/02/2016 11:46:00,0.4,1620427034899,1620427034899
25,w_complete application,01/02/2016 11:46:00,0.3,1620427034899,1620427034899
29,a_concept,01/02/2016 11:46:00,1.0,1620427034899,1620427034899
26,a_accepted,01/02/2016 11:52:00,0.1875,1620427034899,1620427034899
24,a_accepted,01/02/2016 11:52:00,0.375,1620427034899,1620427034899
24,o_create offer,01/02/2016 11:55:00,0.3953488372093023,1620427034915,1620427034915
25,o_create offer,01/02/2016 11:55:00,0.3023255813953488,1620427034915,1620427034915
29,o_sent (mail and online),01/02/2016 11:59:00,0.3333333333333333,1620427034947,1620427034947
24,o_sent (mail and online),01/02/2016 11:59:00,0.3333333333333333,1620427034947,1620427034947
30,a_create application,01/02/2016 12:15:00,1.0,1620427034993,1620427034993
24,w_call after offers,01/02/2016 11:59:00,0.40425531914893614,1620427034993,1620427034993
25,w_call after offers,01/02/2016 11:59:00,0.2978723404255319,1620427034993,1620427034993
30,a_concept,01/02/2016 12:16:00,1.0,1620427035025,1620427035025
31,a_create application,01/02/2016 12:26:00,1.0,1620427035040,1620427035040
31,a_concept,01/02/2016 12:26:00,1.0,1620427035072,1620427035072
26,a_accepted,01/02/2016 12:32:00,0.09090909090909091,1620427035072,1620427035072
24,a_accepted,01/02/2016 12:32:00,0.36363636363636365,1620427035072,1620427035072
24,o_create offer,01/02/2016 12:35:00,0.38181818181818183,1620427035088,1620427035088
25,o_create offer,01/02/2016 12:35:00,0.2727272727272727,1620427035088,1620427035088
30,w_complete application,01/02/2016 12:37:00,0.25,1620427035150,1620427035150
31,w_complete application,01/02/2016 12:37:00,0.25,1620427035150,1620427035150
24,o_create offer,01/02/2016 12:35:00,0.38596491228070173,1620427035150,1620427035150
25,o_create offer,01/02/2016 12:35:00,0.2807017543859649,1620427035150,1620427035150
30,w_complete application,01/02/2016 12:45:00,0.25,1620427035237,1620427035237
31,w_complete application,01/02/2016 12:45:00,0.25,1620427035237,1620427035237
24,w_call after offers,01/02/2016 12:37:00,0.3770491803278688,1620427035237,1620427035237
25,w_call after offers,01/02/2016 12:37:00,0.2786885245901639,1620427035237,1620427035237
30,o_sent (mail and online),01/02/2016 12:37:00,0.18181818181818182,1620427035237,1620427035237
31,o_sent (mail and online),01/02/2016 12:37:00,0.2727272727272727,1620427035237,1620427035237
30,a_accepted,01/02/2016 12:59:00,0.23529411764705882,1620427035253,1620427035253
31,a_accepted,01/02/2016 12:59:00,0.29411764705882354,1620427035253,1620427035253
32,a_create application,01/02/2016 01:06:00,1.0,1620427035424,1620427035424
33,a_create application,01/02/2016 01:10:00,1.0,1620427035533,1620427035533
34,a_create application,01/02/2016 01:23:00,1.0,1620427035599,1620427035599
35,a_create application,01/02/2016 01:27:00,1.0,1620427035708,1620427035708
36,a_create application,01/02/2016 01:32:00,1.0,1620427035833,1620427035833
