CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,a_create application,01/01/2016 11:51:00,1.0,1620659337199,1620659337199
1,a_submitted,01/01/2016 11:51:00,1.0,1620659337231,1620659337231
1,a_concept,01/01/2016 11:52:00,1.0,1620659337231,1620659337246
2,a_create application,01/01/2016 12:16:00,1.0,1620659337262,1620659337262
2,a_submitted,01/01/2016 12:16:00,1.0,1620659337293,1620659337293
2,a_concept,01/01/2016 12:17:00,1.0,1620659337293,1620659337293
3,a_create application,01/01/2016 13:19:00,1.0,1620659337309,1620659337309
3,a_submitted,01/01/2016 13:19:00,1.0,1620659337340,1620659337340
3,a_concept,01/01/2016 13:20:00,1.0,1620659337340,1620659337340
4,a_create application,01/01/2016 14:34:00,1.0,1620659337355,1620659337355
5,a_create application,01/01/2016 15:00:00,1.0,1620659337387,1620659337387
4,a_submitted,01/01/2016 14:34:00,1.0,1620659337387,1620659337387
5,a_submitted,01/01/2016 15:00:00,1.0,1620659337418,1620659337418
5,a_concept,01/01/2016 15:01:00,1.0,1620659337418,1620659337418
6,a_create application,01/01/2016 15:05:00,1.0,1620659337434,1620659337434
6,a_submitted,01/01/2016 15:05:00,1.0,1620659337465,1620659337465
5,a_concept,01/01/2016 15:06:00,0.75,1620659337465,1620659337465
7,a_create application,01/01/2016 15:22:00,1.0,1620659337480,1620659337480
7,a_submitted,01/01/2016 15:22:00,1.0,1620659337512,1620659337512
7,a_concept,01/01/2016 15:23:00,1.0,1620659337512,1620659337512
8,a_create application,01/01/2016 15:35:00,1.0,1620659337527,1620659337527
8,a_submitted,01/01/2016 15:35:00,1.0,1620659337559,1620659337559
8,a_concept,01/01/2016 15:36:00,1.0,1620659337559,1620659337559
9,a_create application,01/01/2016 16:13:00,1.0,1620659337574,1620659337574
9,a_submitted,01/01/2016 16:13:00,1.0,1620659337605,1620659337605
9,a_concept,01/01/2016 16:14:00,1.0,1620659337605,1620659337605
10,a_create application,01/01/2016 16:23:00,1.0,1620659337621,1620659337621
10,a_submitted,01/01/2016 16:23:00,1.0,1620659337652,1620659337652
10,a_concept,01/01/2016 16:24:00,1.0,1620659337652,1620659337652
11,a_create application,01/01/2016 16:42:00,1.0,1620659337668,1620659337668
11,a_submitted,01/01/2016 16:42:00,1.0,1620659337699,1620659337700
11,a_concept,01/01/2016 16:43:00,1.0,1620659337699,1620659337700
12,a_create application,01/01/2016 18:00:00,1.0,1620659337716,1620659337716
12,a_submitted,01/01/2016 18:00:00,1.0,1620659337747,1620659337747
12,a_concept,01/01/2016 18:01:00,1.0,1620659337747,1620659337747
13,a_create application,01/01/2016 18:22:00,1.0,1620659337763,1620659337763
13,a_submitted,01/01/2016 18:22:00,1.0,1620659337794,1620659337794
13,a_concept,01/01/2016 18:23:00,1.0,1620659337794,1620659337794
14,a_create application,01/01/2016 18:58:00,1.0,1620659337810,1620659337810
14,a_submitted,01/01/2016 18:58:00,1.0,1620659337841,1620659337841
14,a_concept,01/01/2016 18:59:00,1.0,1620659337841,1620659337841
15,a_create application,01/01/2016 19:04:00,1.0,1620659337857,1620659337857
15,a_submitted,01/01/2016 19:04:00,1.0,1620659337888,1620659337888
14,a_concept,01/01/2016 19:05:00,0.5,1620659337888,1620659337888
15,a_concept,01/01/2016 19:05:00,0.5,1620659337888,1620659337888
16,a_create application,01/01/2016 19:06:00,1.0,1620659337904,1620659337904
16,a_submitted,01/01/2016 19:06:00,1.0,1620659337935,1620659337935
15,a_concept,01/01/2016 19:08:00,0.6,1620659337935,1620659337935
14,a_concept,01/01/2016 19:08:00,0.2,1620659337935,1620659337935
17,a_create application,01/01/2016 19:58:00,1.0,1620659337950,1620659337950
18,a_create application,01/01/2016 21:13:00,1.0,1620659337982,1620659337982
17,a_submitted,01/01/2016 19:58:00,1.0,1620659337982,1620659337982
19,a_create application,01/01/2016 21:18:00,1.0,1620659338029,1620659338029
18,a_submitted,01/01/2016 21:13:00,1.0,1620659338029,1620659338029
18,a_concept,01/01/2016 21:13:00,1.0,1620659338029,1620659338029
19,a_submitted,01/01/2016 21:18:00,1.0,1620659338060,1620659338060
18,a_concept,01/01/2016 21:19:00,0.75,1620659338060,1620659338060
19,a_concept,01/01/2016 21:19:00,0.25,1620659338060,1620659338060
20,a_create application,01/01/2016 23:14:00,1.0,1620659338075,1620659338075
20,a_submitted,01/01/2016 23:14:00,1.0,1620659338107,1620659338107
20,a_concept,01/01/2016 23:16:00,1.0,1620659338107,1620659338107
21,a_create application,01/01/2016 23:24:00,1.0,1620659338122,1620659338122
21,a_submitted,01/01/2016 23:24:00,1.0,1620659338154,1620659338154
21,a_concept,01/01/2016 23:25:00,1.0,1620659338154,1620659338154
22,a_create application,01/01/2016 23:57:00,1.0,1620659338169,1620659338169
22,a_submitted,01/01/2016 23:57:00,1.0,1620659338200,1620659338200
22,a_concept,01/01/2016 23:58:00,1.0,1620659338200,1620659338200
23,a_create application,01/02/2016 03:08:00,1.0,1620659338216,1620659338216
24,a_create application,01/02/2016 10:57:00,1.0,1620659338248,1620659338248
23,a_submitted,01/02/2016 03:08:00,1.0,1620659338248,1620659338248
25,a_create application,01/02/2016 10:57:00,1.0,1620659338279,1620659338279
24,a_submitted,01/02/2016 10:57:00,0.6666666666666666,1620659338310,1620659338310
25,a_submitted,01/02/2016 10:57:00,0.3333333333333333,1620659338310,1620659338310
24,a_concept,01/02/2016 10:58:00,0.5,1620659338310,1620659338310
25,a_concept,01/02/2016 10:58:00,0.5,1620659338310,1620659338310
24,a_concept,01/02/2016 10:59:00,0.5,1620659338326,1620659338326
25,a_concept,01/02/2016 10:59:00,0.5,1620659338326,1620659338326
26,a_create application,01/02/2016 11:12:00,1.0,1620659338373,1620659338373
26,a_concept,01/02/2016 11:12:00,1.0,1620659338404,1620659338404
24,a_accepted,01/02/2016 11:15:00,0.4444444444444444,1620659338404,1620659338419
25,a_accepted,01/02/2016 11:15:00,0.4444444444444444,1620659338404,1620659338419
24,o_create offer,01/02/2016 11:17:00,0.4166666666666667,1620659338435,1620659338435
25,o_create offer,01/02/2016 11:17:00,0.4166666666666667,1620659338435,1620659338435
24,w_complete application,01/02/2016 11:19:00,0.42857142857142855,1620659338466,1620659338466
25,w_complete application,01/02/2016 11:19:00,0.42857142857142855,1620659338466,1620659338466
24,o_created,01/02/2016 11:17:00,0.5,1620659338466,1620659338466
25,o_created,01/02/2016 11:17:00,0.5,1620659338466,1620659338466
24,a_complete,01/02/2016 11:19:00,0.5,1620659338529,1620659338529
25,a_complete,01/02/2016 11:19:00,0.5,1620659338529,1620659338529
24,w_call after offers,01/02/2016 11:19:00,0.4444444444444444,1620659338529,1620659338529
25,w_call after offers,01/02/2016 11:19:00,0.4444444444444444,1620659338529,1620659338529
26,o_sent (online only),01/02/2016 11:19:00,0.2,1620659338529,1620659338529
24,o_sent (online only),01/02/2016 11:19:00,0.4,1620659338529,1620659338529
24,o_cancelled,01/02/2016 11:21:00,0.4444444444444444,1620659338529,1620659338529
25,o_cancelled,01/02/2016 11:21:00,0.4444444444444444,1620659338529,1620659338529
24,o_created,01/02/2016 11:21:00,0.5,1620659338576,1620659338576
25,o_created,01/02/2016 11:21:00,0.5,1620659338576,1620659338576
26,o_sent (mail and online),01/02/2016 11:22:00,0.16666666666666666,1620659338576,1620659338576
24,o_sent (mail and online),01/02/2016 11:22:00,0.4444444444444444,1620659338576,1620659338576
24,o_create offer,01/02/2016 11:21:00,0.46153846153846156,1620659338576,1620659338576
25,o_create offer,01/02/2016 11:21:00,0.4230769230769231,1620659338576,1620659338576
27,a_create application,01/02/2016 11:24:00,1.0,1620659338591,1620659338591
