CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,accepted,11/07/2006 11:00:36,1.0,1628795712494,1628795712494
2,accepted,11/07/2006 02:05:44,1.0,1628795712510,1628795712510
3,accepted,03/20/2007 10:06:25,1.0,1628795712525,1628795712525
4,accepted,05/10/2007 04:21:54,1.0,1628795712541,1628795712541
5,accepted,07/25/2007 02:21:05,1.0,1628795712557,1628795712557
6,accepted,05/07/2008 06:58:51,1.0,1628795712572,1628795712572
7,accepted,06/04/2008 12:02:18,1.0,1628795712588,1628795712588
8,accepted,10/06/2008 04:44:37,1.0,1628795712603,1628795712603
9,accepted,11/13/2008 10:43:32,1.0,1628795712619,1628795712619
10,accepted,11/13/2008 12:01:04,1.0,1628795712635,1628795712635
9,accepted,11/13/2008 12:01:04,1.0,1628795712635,1628795712635
11,accepted,06/25/2009 09:47:52,1.0,1628795712650,1628795712650
12,accepted,08/11/2009 08:44:51,1.0,1628795712666,1628795712666
12,queued,08/11/2009 08:55:12,1.0,1628795712686,1628795712686
13,accepted,08/11/2009 12:01:25,1.0,1628795712702,1628795712702
12,accepted,08/11/2009 12:01:25,1.0,1628795712702,1628795712702
14,accepted,09/07/2009 02:33:24,1.0,1628795712717,1628795712717
15,accepted,09/18/2009 12:50:02,1.0,1628795712764,1628795712764
16,accepted,09/21/2009 02:13:43,1.0,1628795712780,1628795712780
17,accepted,09/22/2009 02:22:05,1.0,1628795712795,1628795712795
18,accepted,09/22/2009 02:25:17,1.0,1628795712811,1628795712811
17,accepted,09/22/2009 02:25:17,1.0,1628795712811,1628795712812
19,accepted,09/23/2009 11:52:27,1.0,1628795712829,1628795712829
20,accepted,09/28/2009 11:26:19,1.0,1628795712845,1628795712845
21,accepted,09/28/2009 11:26:30,1.0,1628795712860,1628795712860
20,accepted,09/28/2009 11:26:30,1.0,1628795712860,1628795712860
22,accepted,10/14/2009 06:12:54,1.0,1628795712876,1628795712876
23,accepted,10/26/2009 03:47:10,1.0,1628795712892,1628795712892
24,accepted,10/27/2009 10:42:40,1.0,1628795712907,1628795712907
25,accepted,10/27/2009 10:42:49,1.0,1628795712923,1628795712923
24,accepted,10/27/2009 10:42:49,1.0,1628795712923,1628795712923
24,unmatched,10/27/2009 10:57:26,0.6666666666666666,1628795712939,1628795712939
25,unmatched,10/27/2009 10:57:26,0.3333333333333333,1628795712939,1628795712939
26,accepted,10/30/2009 02:49:04,1.0,1628795712954,1628795712954
27,accepted,10/30/2009 02:57:13,1.0,1628795712970,1628795712970
26,accepted,10/30/2009 02:57:13,1.0,1628795712970,1628795712970
