EventID,CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,1,confirmation of receipt,10/02/2010 09:20:00,1.0,1627733877610,1627733877610
2,1,t02 check confirmation of receipt,10/02/2010 09:21:00,1.0,1627733877658,1627733877674
3,1,t03 adjust confirmation of receipt,10/02/2010 09:31:00,1.0,1627733877705,1627733877705
5,1,t03 adjust confirmation of receipt,10/02/2010 09:32:00,1.0,1627733877769,1627733877769
4,1,t02 check confirmation of receipt,10/02/2010 09:31:00,1.0,1627733877769,1627733877769
6,2,confirmation of receipt,10/05/2010 08:32:00,1.0,1627733877801,1627733877801
8,2,t02 check confirmation of receipt,10/05/2010 09:31:00,1.0,1627733877867,1627733877867
9,2,t07-1 draft intern advice aspect 1,10/05/2010 09:32:00,1.0,1627733877899,1627733877899
12,2,t04 determine confirmation of receipt,10/05/2010 10:44:00,1.0,1627733877994,1627733878015
13,3,confirmation of receipt,10/05/2010 13:01:00,1.0,1627733878048,1627733878048
14,2,t06 determine necessity of stop advice,10/05/2010 13:07:00,1.0,1627733878079,1627733878079
15,2,t10 determine necessity to stop indication,10/05/2010 13:08:00,1.0,1627733878110,1627733878110
16,2,t02 check confirmation of receipt,10/05/2010 15:03:00,0.6666666666666666,1627733878143,1627733878143
16,3,t02 check confirmation of receipt,10/05/2010 15:03:00,0.3333333333333333,1627733878143,1627733878143
17,2,t05 print and send confirmation of receipt,10/05/2010 15:16:00,1.0,1627733878175,1627733878175
18,2,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.6666666666666666,1627733878206,1627733878206
18,3,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.3333333333333333,1627733878206,1627733878206
19,2,t02 check confirmation of receipt,10/05/2010 15:26:00,0.6,1627733878237,1627733878237
19,3,t02 check confirmation of receipt,10/05/2010 15:26:00,0.4,1627733878237,1627733878237
20,2,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1627733878268,1627733878268
20,3,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1627733878268,1627733878268
22,4,confirmation of receipt,10/18/2010 09:24:00,1.0,1627733878331,1627733878331
24,4,t02 check confirmation of receipt,10/18/2010 11:25:00,1.0,1627733878393,1627733878393
25,4,t03 adjust confirmation of receipt,10/18/2010 12:27:00,1.0,1627733878425,1627733878425
27,5,confirmation of receipt,10/20/2010 12:56:00,1.0,1627733878487,1627733878487
28,5,t02 check confirmation of receipt,10/20/2010 12:57:00,1.0,1627733878518,1627733878518
29,5,t04 determine confirmation of receipt,10/20/2010 12:58:00,1.0,1627733878550,1627733878550
30,5,t05 print and send confirmation of receipt,10/20/2010 12:59:00,1.0,1627733878581,1627733878581
31,5,t06 determine necessity of stop advice,10/20/2010 13:02:00,1.0,1627733878612,1627733878612
32,5,t07-5 draft intern advice aspect 5,10/21/2010 08:14:00,1.0,1627733878643,1627733878659
33,5,t06 determine necessity of stop advice,10/21/2010 08:36:00,1.0,1627733878690,1627733878690
34,5,t10 determine necessity to stop indication,10/21/2010 08:37:00,1.0,1627733878721,1627733878721
35,5,t03 adjust confirmation of receipt,10/21/2010 09:23:00,1.0,1627733878753,1627733878753
36,5,t02 check confirmation of receipt,10/21/2010 11:40:00,1.0,1627733878784,1627733878784
37,5,t03 adjust confirmation of receipt,10/21/2010 11:47:00,1.0,1627733878815,1627733878815
38,5,t02 check confirmation of receipt,10/21/2010 11:50:00,1.0,1627733878847,1627733878847
39,6,confirmation of receipt,10/22/2010 09:57:00,1.0,1627733878878,1627733878878
40,5,t02 check confirmation of receipt,10/22/2010 09:57:00,0.5,1627733878940,1627733878940
40,6,t02 check confirmation of receipt,10/22/2010 09:57:00,0.5,1627733878940,1627733878940
41,5,t04 determine confirmation of receipt,10/22/2010 09:58:00,0.5,1627733878940,1627733878940
41,6,t04 determine confirmation of receipt,10/22/2010 09:58:00,0.5,1627733878940,1627733878940
42,5,t05 print and send confirmation of receipt,10/22/2010 09:58:00,0.5517241379310345,1627733879003,1627733879004
43,5,t06 determine necessity of stop advice,10/22/2010 09:59:00,0.5517241379310345,1627733879003,1627733879004
45,7,confirmation of receipt,10/22/2010 11:17:00,1.0,1627733879073,1627733879073
44,5,t10 determine necessity to stop indication,10/22/2010 09:59:00,1.0,1627733879073,1627733879073
46,5,t06 determine necessity of stop advice,10/22/2010 11:23:00,0.5666666666666667,1627733879104,1627733879104
47,5,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627733879168,1627733879168
47,6,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627733879168,1627733879168
47,7,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627733879168,1627733879168
48,5,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627733879168,1627733879168
48,6,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627733879168,1627733879168
48,7,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627733879168,1627733879168
49,5,t10 determine necessity to stop indication,10/22/2010 11:30:00,1.0,1627733879200,1627733879200
50,5,t05 print and send confirmation of receipt,10/22/2010 11:34:00,0.42857142857142855,1627733879231,1627733879231
51,6,t04 determine confirmation of receipt,10/22/2010 13:21:00,0.5,1627733879262,1627733879262
51,7,t04 determine confirmation of receipt,10/22/2010 13:21:00,0.5,1627733879262,1627733879262
53,8,confirmation of receipt,10/25/2010 15:57:00,1.0,1627733879325,1627733879325
55,9,confirmation of receipt,10/26/2010 09:18:00,1.0,1627733879387,1627733879387
56,8,t07-5 draft intern advice aspect 5,10/26/2010 09:38:00,0.5,1627733879418,1627733879418
56,9,t07-5 draft intern advice aspect 5,10/26/2010 09:38:00,0.5,1627733879418,1627733879418
57,8,t07-1 draft intern advice aspect 1,10/26/2010 09:39:00,0.5,1627733879450,1627733879450
57,9,t07-1 draft intern advice aspect 1,10/26/2010 09:39:00,0.5,1627733879450,1627733879450
58,8,t08 draft and send request for advice,10/26/2010 09:41:00,0.5,1627733879481,1627733879481
58,9,t08 draft and send request for advice,10/26/2010 09:41:00,0.5,1627733879481,1627733879481
59,8,t09-1 process or receive external advice from party 1,10/26/2010 09:42:00,0.5,1627733879512,1627733879512
59,9,t09-1 process or receive external advice from party 1,10/26/2010 09:42:00,0.5,1627733879512,1627733879512
60,10,confirmation of receipt,10/26/2010 09:45:00,1.0,1627733879543,1627733879543
61,11,confirmation of receipt,10/26/2010 10:47:00,1.0,1627733879575,1627733879575
62,12,confirmation of receipt,10/26/2010 11:03:00,1.0,1627733879606,1627733879606
65,13,confirmation of receipt,10/26/2010 15:28:00,1.0,1627733879700,1627733879700
66,8,t02 check confirmation of receipt,10/26/2010 15:51:00,0.35714285714285715,1627733879731,1627733879731
66,9,t02 check confirmation of receipt,10/26/2010 15:51:00,0.35714285714285715,1627733879731,1627733879731
68,8,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627733879793,1627733879793
68,9,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627733879793,1627733879793
70,14,confirmation of receipt,10/27/2010 08:59:00,1.0,1627733879856,1627733879856
69,8,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627733879856,1627733879856
69,9,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627733879856,1627733879856
72,14,t07-3 draft intern advice hold for aspect 3,10/27/2010 09:20:00,1.0,1627733879918,1627733879918
73,15,confirmation of receipt,10/27/2010 09:27:00,1.0,1627733879950,1627733879950
84,16,confirmation of receipt,11/01/2010 11:37:00,1.0,1627733880294,1627733880294
85,17,confirmation of receipt,11/01/2010 12:22:00,1.0,1627733880325,1627733880325
88,16,t02 check confirmation of receipt,11/01/2010 12:45:00,0.5,1627733880421,1627733880421
88,17,t02 check confirmation of receipt,11/01/2010 12:45:00,0.5,1627733880421,1627733880421
89,18,confirmation of receipt,11/01/2010 13:16:00,1.0,1627733880452,1627733880452
92,16,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627733880548,1627733880548
92,17,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627733880548,1627733880548
92,18,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627733880548,1627733880548
93,16,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627733880580,1627733880580
93,17,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627733880580,1627733880580
93,18,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627733880580,1627733880580
94,19,confirmation of receipt,11/01/2010 13:46:00,1.0,1627733880611,1627733880611
95,16,t06 determine necessity of stop advice,11/01/2010 13:46:00,0.3333333333333333,1627733880673,1627733880673
98,20,confirmation of receipt,11/01/2010 14:55:00,1.0,1627733880735,1627733880735
99,16,t06 determine necessity of stop advice,11/01/2010 14:56:00,0.3333333333333333,1627733880767,1627733880767
100,16,t10 determine necessity to stop indication,11/01/2010 14:59:00,1.0,1627733880798,1627733880798
105,21,confirmation of receipt,11/01/2010 16:05:00,1.0,1627733880954,1627733880954
107,16,t10 determine necessity to stop indication,11/01/2010 16:06:00,1.0,1627733881019,1627733881019
106,16,t06 determine necessity of stop advice,11/01/2010 16:05:00,0.3333333333333333,1627733881019,1627733881019
109,22,confirmation of receipt,11/02/2010 08:32:00,1.0,1627733881082,1627733881082
110,16,t06 determine necessity of stop advice,11/02/2010 08:33:00,0.3333333333333333,1627733881113,1627733881114
111,16,t10 determine necessity to stop indication,11/02/2010 08:33:00,1.0,1627733881177,1627733881177
112,16,t06 determine necessity of stop advice,11/02/2010 11:38:00,0.3333333333333333,1627733881177,1627733881177
115,23,confirmation of receipt,11/02/2010 13:42:00,1.0,1627733881271,1627733881271
117,16,t10 determine necessity to stop indication,11/02/2010 13:46:00,1.0,1627733881333,1627733881333
119,16,t10 determine necessity to stop indication,11/02/2010 15:38:00,1.0,1627733881427,1627733881427
121,24,confirmation of receipt,11/03/2010 08:29:00,1.0,1627733881458,1627733881458
123,16,t10 determine necessity to stop indication,11/03/2010 08:34:00,1.0,1627733881521,1627733881521
124,23,t02 check confirmation of receipt,11/03/2010 08:43:00,0.5,1627733881552,1627733881552
124,24,t02 check confirmation of receipt,11/03/2010 08:43:00,0.5,1627733881552,1627733881552
