EventID,CaseID,Activity,Timestamp,Probability,initTime,sysTime
1,1,confirmation of receipt,10/02/2010 09:20:00,1.0,1627732544984,1627732544984
2,1,t02 check confirmation of receipt,10/02/2010 09:21:00,1.0,1627732545031,1627732545031
3,1,t03 adjust confirmation of receipt,10/02/2010 09:31:00,1.0,1627732545063,1627732545063
5,1,t03 adjust confirmation of receipt,10/02/2010 09:32:00,1.0,1627732545125,1627732545125
4,1,t02 check confirmation of receipt,10/02/2010 09:31:00,1.0,1627732545125,1627732545125
6,2,confirmation of receipt,10/05/2010 08:32:00,1.0,1627732545156,1627732545156
8,2,t02 check confirmation of receipt,10/05/2010 09:31:00,1.0,1627732545221,1627732545221
9,2,t07-1 draft intern advice aspect 1,10/05/2010 09:32:00,1.0,1627732545252,1627732545252
12,2,t04 determine confirmation of receipt,10/05/2010 10:44:00,1.0,1627732545348,1627732545348
13,3,confirmation of receipt,10/05/2010 13:01:00,1.0,1627732545379,1627732545379
14,2,t06 determine necessity of stop advice,10/05/2010 13:07:00,1.0,1627732545410,1627732545410
15,2,t10 determine necessity to stop indication,10/05/2010 13:08:00,1.0,1627732545444,1627732545444
16,2,t02 check confirmation of receipt,10/05/2010 15:03:00,0.6666666666666666,1627732545475,1627732545475
16,3,t02 check confirmation of receipt,10/05/2010 15:03:00,0.3333333333333333,1627732545475,1627732545475
17,2,t05 print and send confirmation of receipt,10/05/2010 15:16:00,1.0,1627732545506,1627732545506
18,2,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.6666666666666666,1627732545538,1627732545539
18,3,t03 adjust confirmation of receipt,10/05/2010 15:22:00,0.3333333333333333,1627732545538,1627732545539
19,2,t02 check confirmation of receipt,10/05/2010 15:26:00,0.6,1627732545570,1627732545570
19,3,t02 check confirmation of receipt,10/05/2010 15:26:00,0.4,1627732545570,1627732545570
20,2,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1627732545602,1627732545602
20,3,t04 determine confirmation of receipt,10/06/2010 09:12:00,0.5,1627732545602,1627732545602
22,4,confirmation of receipt,10/18/2010 09:24:00,1.0,1627732545664,1627732545664
24,4,t02 check confirmation of receipt,10/18/2010 11:25:00,1.0,1627732545726,1627732545726
25,4,t03 adjust confirmation of receipt,10/18/2010 12:27:00,1.0,1627732545758,1627732545758
27,5,confirmation of receipt,10/20/2010 12:56:00,1.0,1627732545820,1627732545820
28,5,t02 check confirmation of receipt,10/20/2010 12:57:00,1.0,1627732545852,1627732545852
29,5,t04 determine confirmation of receipt,10/20/2010 12:58:00,1.0,1627732545883,1627732545883
30,5,t05 print and send confirmation of receipt,10/20/2010 12:59:00,1.0,1627732545914,1627732545914
31,5,t06 determine necessity of stop advice,10/20/2010 13:02:00,1.0,1627732545945,1627732545945
32,5,t07-5 draft intern advice aspect 5,10/21/2010 08:14:00,1.0,1627732545976,1627732545976
33,5,t06 determine necessity of stop advice,10/21/2010 08:36:00,1.0,1627732546008,1627732546008
34,5,t10 determine necessity to stop indication,10/21/2010 08:37:00,1.0,1627732546039,1627732546039
35,5,t03 adjust confirmation of receipt,10/21/2010 09:23:00,1.0,1627732546070,1627732546070
36,5,t02 check confirmation of receipt,10/21/2010 11:40:00,1.0,1627732546102,1627732546102
37,5,t03 adjust confirmation of receipt,10/21/2010 11:47:00,1.0,1627732546133,1627732546133
38,5,t02 check confirmation of receipt,10/21/2010 11:50:00,1.0,1627732546164,1627732546164
39,6,confirmation of receipt,10/22/2010 09:57:00,1.0,1627732546195,1627732546195
40,5,t02 check confirmation of receipt,10/22/2010 09:57:00,0.5,1627732546257,1627732546257
40,6,t02 check confirmation of receipt,10/22/2010 09:57:00,0.5,1627732546257,1627732546257
41,5,t04 determine confirmation of receipt,10/22/2010 09:58:00,0.5,1627732546257,1627732546257
41,6,t04 determine confirmation of receipt,10/22/2010 09:58:00,0.5,1627732546257,1627732546257
42,5,t05 print and send confirmation of receipt,10/22/2010 09:58:00,0.5517241379310345,1627732546320,1627732546320
43,5,t06 determine necessity of stop advice,10/22/2010 09:59:00,0.5517241379310345,1627732546320,1627732546320
45,7,confirmation of receipt,10/22/2010 11:17:00,1.0,1627732546383,1627732546383
44,5,t10 determine necessity to stop indication,10/22/2010 09:59:00,1.0,1627732546383,1627732546383
46,5,t06 determine necessity of stop advice,10/22/2010 11:23:00,0.5666666666666667,1627732546414,1627732546414
47,5,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627732546477,1627732546477
47,6,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627732546477,1627732546477
47,7,t02 check confirmation of receipt,10/22/2010 11:23:00,0.3333333333333333,1627732546477,1627732546477
48,5,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627732546477,1627732546477
48,6,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627732546477,1627732546477
48,7,t04 determine confirmation of receipt,10/22/2010 11:24:00,0.3333333333333333,1627732546477,1627732546477
49,5,t10 determine necessity to stop indication,10/22/2010 11:30:00,1.0,1627732546508,1627732546508
50,5,t05 print and send confirmation of receipt,10/22/2010 11:34:00,0.42857142857142855,1627732546539,1627732546539
51,6,t04 determine confirmation of receipt,10/22/2010 13:21:00,0.5,1627732546570,1627732546570
51,7,t04 determine confirmation of receipt,10/22/2010 13:21:00,0.5,1627732546570,1627732546570
53,8,confirmation of receipt,10/25/2010 15:57:00,1.0,1627732546633,1627732546633
55,9,confirmation of receipt,10/26/2010 09:18:00,1.0,1627732546696,1627732546696
56,8,t07-5 draft intern advice aspect 5,10/26/2010 09:38:00,0.5,1627732546727,1627732546727
56,9,t07-5 draft intern advice aspect 5,10/26/2010 09:38:00,0.5,1627732546727,1627732546727
57,8,t07-1 draft intern advice aspect 1,10/26/2010 09:39:00,0.5,1627732546758,1627732546758
57,9,t07-1 draft intern advice aspect 1,10/26/2010 09:39:00,0.5,1627732546758,1627732546758
58,8,t08 draft and send request for advice,10/26/2010 09:41:00,0.5,1627732546790,1627732546791
58,9,t08 draft and send request for advice,10/26/2010 09:41:00,0.5,1627732546790,1627732546791
59,8,t09-1 process or receive external advice from party 1,10/26/2010 09:42:00,0.5,1627732546823,1627732546823
59,9,t09-1 process or receive external advice from party 1,10/26/2010 09:42:00,0.5,1627732546823,1627732546823
60,10,confirmation of receipt,10/26/2010 09:45:00,1.0,1627732546854,1627732546854
61,11,confirmation of receipt,10/26/2010 10:47:00,1.0,1627732546885,1627732546885
62,12,confirmation of receipt,10/26/2010 11:03:00,1.0,1627732546919,1627732546919
65,13,confirmation of receipt,10/26/2010 15:28:00,1.0,1627732547012,1627732547012
66,8,t02 check confirmation of receipt,10/26/2010 15:51:00,0.35714285714285715,1627732547044,1627732547044
66,9,t02 check confirmation of receipt,10/26/2010 15:51:00,0.35714285714285715,1627732547044,1627732547044
68,8,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627732547106,1627732547106
68,9,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627732547106,1627732547106
70,14,confirmation of receipt,10/27/2010 08:59:00,1.0,1627732547168,1627732547168
69,8,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627732547168,1627732547168
69,9,t02 check confirmation of receipt,10/26/2010 15:52:00,0.35714285714285715,1627732547168,1627732547168
72,14,t07-3 draft intern advice hold for aspect 3,10/27/2010 09:20:00,1.0,1627732547231,1627732547231
73,15,confirmation of receipt,10/27/2010 09:27:00,1.0,1627732547262,1627732547262
84,16,confirmation of receipt,11/01/2010 11:37:00,1.0,1627732547606,1627732547606
85,17,confirmation of receipt,11/01/2010 12:22:00,1.0,1627732547637,1627732547637
88,16,t02 check confirmation of receipt,11/01/2010 12:45:00,0.5,1627732547731,1627732547731
88,17,t02 check confirmation of receipt,11/01/2010 12:45:00,0.5,1627732547731,1627732547731
89,18,confirmation of receipt,11/01/2010 13:16:00,1.0,1627732547762,1627732547762
92,16,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627732547856,1627732547856
92,17,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627732547856,1627732547856
92,18,t04 determine confirmation of receipt,11/01/2010 13:39:00,0.3333333333333333,1627732547856,1627732547856
93,16,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627732547887,1627732547887
93,17,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627732547887,1627732547887
93,18,t02 check confirmation of receipt,11/01/2010 13:40:00,0.3333333333333333,1627732547887,1627732547887
94,19,confirmation of receipt,11/01/2010 13:46:00,1.0,1627732547919,1627732547919
95,16,t06 determine necessity of stop advice,11/01/2010 13:46:00,0.3333333333333333,1627732547981,1627732547981
98,20,confirmation of receipt,11/01/2010 14:55:00,1.0,1627732548043,1627732548043
99,16,t06 determine necessity of stop advice,11/01/2010 14:56:00,0.3333333333333333,1627732548075,1627732548075
100,16,t10 determine necessity to stop indication,11/01/2010 14:59:00,1.0,1627732548106,1627732548106
105,21,confirmation of receipt,11/01/2010 16:05:00,1.0,1627732548264,1627732548264
107,16,t10 determine necessity to stop indication,11/01/2010 16:06:00,1.0,1627732548328,1627732548328
106,16,t06 determine necessity of stop advice,11/01/2010 16:05:00,0.3333333333333333,1627732548328,1627732548328
109,22,confirmation of receipt,11/02/2010 08:32:00,1.0,1627732548391,1627732548391
110,16,t06 determine necessity of stop advice,11/02/2010 08:33:00,0.3333333333333333,1627732548422,1627732548422
111,16,t10 determine necessity to stop indication,11/02/2010 08:33:00,1.0,1627732548484,1627732548484
